AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
58,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
39,18,1,3,1,0,1,1,4,3,1,2,2,1,1,1,1
70,11,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
48,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
25,19,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
14,11,5,2,2,7,1,1,0,4,1,2,2,2,1,2,0
62,18,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
63,16,3,13,2,0,1,1,4,4,1,2,2,2,2,1,1
59,16,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
61,22,1,0,2,0,4,1,4,1,2,2,2,2,1,6,1
60,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,1
61,23,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
63,19,3,15,2,0,1,1,4,1,1,2,2,2,2,1,0
62,13,1,0,1,0,1,1,4,1,1,1,2,2,2,1,0
64,16,1,1,1,0,1,1,4,1,1,2,1,2,1,1,0
40,16,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
72,19,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
73,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
49,14,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
24,19,5,4,2,0,1,1,4,2,1,2,2,2,2,1,1
2,0,5,7,2,7,1,1,0,2,1,2,2,0,2,1,0
80,23,1,0,1,0,1,1,3,1,1,1,2,2,1,1,0
77,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
51,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
50,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
21,16,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
52,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
19,19,5,0,2,0,1,3,4,4,1,2,2,2,1,1,1
18,19,5,12,2,0,1,3,4,4,1,2,2,2,1,1,0
69,11,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
59,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
60,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
17,14,5,2,2,2,1,1,4,1,1,2,2,2,2,1,1
41,22,5,0,2,0,1,1,4,2,1,2,2,2,2,1,1
50,18,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
24,21,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
17,13,5,2,2,7,1,1,4,1,1,2,2,2,2,2,0
32,1,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
12,8,5,2,2,7,1,1,0,1,1,2,2,2,1,1,0
1,0,5,2,2,7,1,1,0,1,1,2,2,0,2,1,0
61,23,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
30,21,1,0,2,0,1,3,1,1,1,2,2,2,1,1,0
28,21,1,1,2,0,1,3,2,1,1,2,2,2,2,1,0
0,0,5,2,2,2,1,0,0,2,1,2,2,0,2,1,0
60,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
57,19,3,13,2,0,1,1,2,1,1,2,2,2,1,1,1
71,18,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
53,19,4,2,2,0,1,1,4,1,1,2,2,2,1,2,1
68,18,2,0,2,0,1,1,4,2,1,2,2,2,2,1,1
84,16,2,0,1,0,1,1,4,1,1,2,1,1,2,1,0
49,16,1,2,1,0,1,1,4,2,1,1,2,2,2,1,0
22,16,5,7,2,0,1,1,4,2,1,2,2,2,2,1,1
17,14,5,7,2,2,1,1,4,2,1,2,2,2,1,1,1
49,16,1,9,2,0,1,1,2,4,1,2,2,2,1,1,1
27,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
27,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
8,4,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
6,3,5,4,2,1,1,1,0,4,1,2,2,2,2,1,0
62,16,1,0,1,0,1,1,4,1,1,2,2,2,2,1,0
64,1,1,1,1,0,1,1,4,1,1,2,2,1,1,1,0
60,21,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
47,20,5,0,2,0,1,3,4,2,1,2,2,2,2,1,1
53,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
55,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
65,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
65,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
56,16,3,0,1,0,1,1,2,2,1,2,2,2,1,1,0
58,21,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
66,16,3,13,2,0,1,1,4,4,1,2,2,2,1,1,0
60,15,2,0,1,0,1,3,4,4,1,2,2,1,2,2,0
24,16,1,0,2,0,1,3,4,3,1,2,2,2,1,1,1
31,20,1,1,2,0,1,3,4,3,1,2,2,2,2,1,1
64,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
62,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
39,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
31,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
13,9,5,4,2,1,1,1,0,1,1,2,2,2,2,1,0
9,6,5,10,2,0,1,1,0,1,1,2,2,2,1,1,0
62,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
67,21,1,1,2,0,1,1,4,3,1,2,2,2,1,1,0
67,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
69,16,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0
53,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
54,21,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
24,19,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
33,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
26,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
8,6,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
65,23,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
51,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
12,9,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
81,16,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
81,16,1,1,2,0,5,1,4,1,2,2,2,2,2,1,0
41,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
37,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
14,12,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
11,8,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
58,18,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
86,10,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
76,16,1,0,2,0,1,1,4,2,1,2,2,2,1,1,0
74,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
50,21,1,0,2,0,1,1,2,1,1,2,2,2,1,2,1
50,18,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
67,23,3,0,2,0,1,1,4,1,1,2,2,2,1,1,0
73,16,3,0,2,0,1,1,4,4,1,2,2,2,2,1,0
65,21,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
41,17,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
43,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
15,13,5,4,2,1,1,1,0,1,1,2,2,2,2,1,0
13,11,5,4,2,1,1,1,0,1,1,2,2,2,1,1,0
79,13,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
54,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
52,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
51,18,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
53,17,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
80,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
86,16,1,1,2,0,1,1,2,4,1,2,2,2,1,1,0
27,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
29,21,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
3,1,5,2,2,2,1,1,0,2,1,2,2,0,1,1,0
0,0,5,2,2,2,1,0,0,2,1,2,2,0,2,1,0
66,19,1,0,1,0,1,1,4,4,1,2,2,2,2,1,0
61,17,1,1,1,0,1,1,4,4,1,2,2,2,1,1,0
31,23,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
32,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
62,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
63,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
48,17,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
11,8,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
30,20,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
70,16,1,0,1,0,1,1,4,4,1,2,2,2,1,1,0
68,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
88,16,2,6,1,0,1,1,4,4,1,2,2,1,2,1,0
60,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
57,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
64,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
51,16,5,0,2,0,1,1,4,3,1,2,2,2,1,1,1
85,17,2,6,1,0,1,1,4,3,1,2,2,1,2,1,0
38,20,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
15,12,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
13,10,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
18,16,5,5,2,0,1,1,4,1,1,2,2,2,2,2,0
12,9,5,10,2,0,1,1,0,1,1,2,2,2,1,2,0
11,7,5,10,2,0,1,1,0,1,1,2,2,2,2,2,0
60,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
43,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
15,12,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
17,14,5,4,2,1,1,1,4,2,1,2,2,2,2,1,1
71,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
51,16,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
65,16,3,0,1,0,1,1,4,2,1,2,2,2,2,9,1
68,22,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
74,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
82,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
79,24,1,0,2,0,1,1,4,2,1,2,2,2,1,1,0
74,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
63,18,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
65,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
57,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
58,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
61,15,2,0,2,0,1,1,4,4,1,2,2,2,1,1,1
57,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,0
57,19,1,1,2,0,1,1,4,2,1,2,2,2,2,2,1
18,16,5,7,2,0,1,1,4,1,1,2,2,2,1,2,0
69,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
67,19,1,1,1,0,1,1,4,1,1,1,2,2,1,1,0
20,15,5,0,2,0,5,1,4,4,2,2,2,2,1,1,0
20,15,5,12,2,0,5,1,4,4,2,2,2,2,1,1,0
43,22,3,0,2,0,1,3,4,2,1,2,2,2,2,1,1
61,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
59,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
26,16,1,0,2,0,1,3,2,1,1,2,2,2,1,2,1
25,16,1,1,2,0,1,3,4,1,1,2,2,2,2,2,1
2,0,5,2,2,1,1,3,0,1,1,2,2,0,2,2,0
63,17,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
20,21,5,0,2,0,5,1,4,1,2,2,2,2,1,6,0
20,21,5,12,2,0,5,1,4,1,2,2,2,2,1,6,0
20,21,5,12,2,0,5,1,4,1,2,2,2,2,1,6,0
56,21,2,0,2,0,1,3,4,1,1,2,2,2,2,1,1
17,13,5,2,2,7,1,3,4,1,1,2,2,2,1,1,0
36,13,5,0,1,0,1,3,4,1,1,2,2,1,2,2,0
40,20,5,0,2,0,1,1,4,4,1,2,2,2,1,2,0
58,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
59,16,1,1,2,0,1,1,2,2,1,2,2,2,1,1,1
32,21,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
25,23,5,13,2,0,1,3,4,1,1,2,2,2,2,2,0
57,20,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
44,16,1,1,1,0,1,1,4,1,1,2,2,2,1,2,0
74,17,1,0,1,0,1,1,3,1,1,2,1,2,1,1,0
71,1,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
43,15,4,2,2,0,1,1,4,1,1,2,2,2,2,1,1
16,13,5,7,2,7,1,1,0,1,1,2,2,2,2,1,0
16,13,5,7,2,7,1,1,0,1,1,2,2,2,2,1,0
6,4,5,7,2,7,1,1,0,1,1,2,2,2,1,1,0
6,4,5,7,2,7,1,1,0,1,1,2,2,2,2,1,0
51,21,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
54,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
31,21,5,0,2,0,1,1,4,2,1,2,2,2,2,2,1
29,20,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
24,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
78,14,2,0,1,0,1,1,4,1,1,1,1,2,2,2,0
58,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
70,14,5,5,1,0,1,1,4,1,1,1,1,1,1,2,0
81,21,1,0,2,0,1,1,3,4,1,2,2,2,1,1,0
81,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
93,13,2,0,1,0,1,1,4,1,1,1,2,1,2,1,0
28,16,5,0,2,0,1,1,4,4,1,2,2,2,2,1,1
67,18,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
68,18,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
65,22,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
74,21,3,0,1,0,1,1,4,1,1,2,2,2,1,1,1
61,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
59,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
20,19,5,2,2,0,1,1,4,4,1,2,2,2,2,1,1
70,19,4,0,1,0,1,1,2,1,1,2,2,2,1,2,0
77,9,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
56,23,3,0,1,0,4,1,4,4,2,2,2,2,1,1,1
57,18,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
61,20,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
42,17,3,0,2,0,1,1,4,1,1,2,2,2,1,2,0
58,22,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
38,21,5,11,2,0,1,1,4,4,1,2,2,2,2,1,1
65,16,1,0,2,0,1,3,2,1,1,2,2,2,1,2,0
65,16,5,5,2,0,1,3,2,4,1,2,2,2,1,2,0
42,19,1,0,2,0,5,1,4,4,2,2,2,2,1,1,1
44,19,1,1,2,0,5,1,4,4,2,2,2,2,2,1,0
15,11,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
10,7,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
82,14,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
78,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
79,17,3,0,2,0,1,1,4,4,1,2,2,2,2,1,0
74,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
75,21,1,1,2,0,1,1,4,2,1,2,2,2,1,1,0
62,23,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
61,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
54,22,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
55,21,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
43,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
19,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
17,14,5,2,2,7,1,1,4,1,1,2,2,2,1,2,0
72,16,1,0,1,0,1,1,2,4,1,2,2,2,1,1,0
74,21,1,1,1,0,1,1,4,4,1,2,2,1,2,1,0
11,9,5,7,2,0,1,1,0,1,1,2,2,2,2,1,0
7,5,5,7,2,0,1,1,0,1,1,2,2,2,1,1,0
57,1,1,0,1,0,1,1,4,4,1,2,1,2,1,2,1
56,20,1,1,2,0,1,1,4,4,1,2,2,2,2,2,0
93,16,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
56,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
58,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,0
81,11,2,0,1,0,1,1,4,4,1,1,2,2,2,2,0
36,21,5,0,2,0,1,3,4,2,1,2,2,2,1,1,1
55,16,1,0,1,0,1,1,2,1,1,2,1,2,1,2,1
50,16,1,1,1,0,1,1,2,4,1,2,2,2,2,9,1
52,18,3,0,2,0,1,1,2,1,1,2,2,2,1,2,1
34,21,1,0,2,0,1,3,1,1,1,2,2,2,1,6,0
55,16,1,0,2,0,1,1,2,2,1,2,2,2,1,1,1
51,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
81,21,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
74,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
31,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
17,14,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
47,18,5,12,2,0,1,1,4,1,1,2,2,2,1,1,1
18,16,5,12,2,0,1,1,4,1,1,2,2,2,1,1,1
65,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
65,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
35,22,3,2,2,0,1,1,4,1,1,2,2,2,1,1,1
49,16,3,0,2,0,4,3,4,1,2,2,2,2,2,1,1
74,16,1,0,1,0,1,1,4,2,1,2,2,1,2,1,0
66,21,1,1,2,0,1,1,4,2,1,2,2,2,1,1,0
72,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
73,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
49,16,4,2,2,0,1,1,4,1,1,2,2,2,2,1,1
46,16,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
17,13,5,7,2,7,1,1,4,1,1,2,2,2,1,1,0
15,11,5,7,2,7,1,1,0,1,1,2,2,2,1,1,0
45,24,3,0,2,0,4,1,4,1,2,2,2,2,1,6,1
58,18,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
32,13,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
60,16,5,12,1,0,1,1,2,1,1,2,1,2,1,2,0
84,23,2,0,2,0,1,1,2,1,1,2,2,2,1,1,1
31,21,1,0,2,0,1,1,4,1,1,2,2,2,1,6,1
32,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,1
4,2,5,2,2,1,1,1,0,4,1,2,2,0,1,6,0
41,13,1,0,1,0,1,1,4,1,1,1,2,2,1,1,0
34,21,1,1,1,0,1,1,4,1,1,2,2,1,2,1,1
8,5,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
7,3,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
5,1,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
2,0,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
65,20,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
58,17,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
50,19,5,0,1,0,1,1,4,4,1,2,2,2,2,2,1
34,16,5,2,2,0,1,1,4,4,1,2,2,2,1,2,0
28,19,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
33,16,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
3,2,5,2,2,1,1,1,0,3,1,2,2,0,2,1,0
0,0,5,2,2,1,1,0,0,3,1,2,2,0,2,1,0
50,21,3,0,1,0,1,1,4,1,1,2,2,2,2,2,1
52,10,1,0,1,0,1,1,4,1,1,2,2,1,2,1,0
57,9,1,1,1,0,1,1,4,1,1,2,2,2,1,1,0
68,23,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
52,16,5,0,2,0,1,1,4,3,1,2,2,2,2,2,1
18,14,5,2,2,0,1,1,4,3,1,2,2,2,2,2,0
10,6,5,2,2,7,1,1,0,3,1,2,2,2,2,2,0
72,16,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
67,17,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
40,20,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
40,20,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
16,14,5,2,2,2,1,1,0,2,1,2,2,2,2,1,0
10,7,5,2,1,2,1,1,0,2,1,2,2,1,1,1,0
6,1,5,2,1,2,1,1,0,2,1,1,2,2,1,1,0
43,20,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
30,22,1,0,2,0,1,3,1,1,1,2,2,2,1,1,0
67,17,4,0,1,0,1,1,4,2,1,1,1,1,2,1,0
37,19,1,0,2,0,1,3,4,4,1,2,2,2,1,1,1
35,21,1,1,2,0,1,3,4,4,1,2,2,2,2,1,1
11,7,5,2,2,1,1,3,0,4,1,2,2,2,1,1,0
7,3,5,2,2,1,1,3,0,4,1,2,2,2,1,1,0
57,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
93,20,2,0,1,0,1,1,4,4,1,1,2,2,2,1,0
72,8,4,0,1,0,1,1,4,1,1,1,2,2,1,1,1
3,1,5,7,2,0,1,1,0,1,1,2,2,0,2,1,0
1,0,5,7,2,0,1,1,0,1,1,2,2,0,1,1,0
26,19,5,10,2,0,1,1,4,1,1,2,2,2,2,1,0
64,22,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
62,19,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
32,21,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
71,21,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
71,14,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
59,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
59,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
65,13,1,0,1,0,1,1,3,1,1,1,2,2,1,1,0
65,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
43,17,3,2,2,0,1,1,4,1,1,2,2,2,2,1,1
25,17,5,7,2,0,1,1,4,2,1,2,2,2,1,1,1
48,13,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
50,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
46,18,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
23,19,5,2,2,0,1,1,4,2,1,2,2,2,2,1,0
46,19,3,13,1,0,1,1,2,2,1,1,2,2,1,1,1
17,13,5,15,2,0,1,3,4,2,1,2,2,2,1,1,0
32,19,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
3,2,5,2,2,5,1,1,0,1,1,2,2,0,1,1,0
30,18,5,13,2,0,1,1,4,4,1,2,2,2,2,1,1
68,20,1,0,1,0,1,1,4,1,1,2,1,2,1,1,0
68,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
59,16,3,15,2,0,1,1,4,1,1,2,2,2,2,1,1
60,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
52,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
49,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
15,11,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
13,9,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
12,9,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
11,7,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
11,7,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
8,3,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
7,6,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
3,1,5,2,2,2,1,1,0,4,1,2,2,0,1,1,0
51,23,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
11,8,5,2,2,7,1,1,0,2,1,2,2,2,1,1,0
9,6,5,2,2,7,1,1,0,2,1,2,2,2,2,1,0
73,22,4,0,1,0,1,1,4,1,1,2,2,1,2,2,1
29,18,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
69,16,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
27,21,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
70,16,1,0,2,0,4,1,4,1,2,2,2,2,2,1,0
78,23,1,1,2,0,4,1,4,1,2,2,2,2,1,1,0
72,16,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
47,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
59,16,1,0,2,0,1,1,4,3,1,2,2,2,1,1,0
59,20,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
70,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
70,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
30,20,5,2,2,0,1,1,4,1,1,2,2,2,1,1,0
26,21,5,0,2,0,1,3,4,1,1,2,2,2,2,1,1
68,16,2,0,1,0,1,1,4,1,1,1,2,1,2,2,0
53,22,3,0,2,0,1,1,2,3,1,2,2,2,1,1,1
43,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
8,4,5,2,2,5,1,1,0,4,1,2,2,2,1,1,0
5,1,5,2,2,5,1,1,0,4,1,2,2,2,1,1,0
37,19,1,10,2,0,1,1,4,4,1,2,2,2,2,1,1
20,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
28,19,1,0,2,0,1,3,4,4,1,2,2,2,2,1,0
31,19,1,1,2,0,1,3,4,4,1,2,2,2,1,1,1
0,0,5,2,2,2,1,0,0,4,1,2,2,0,2,1,0
8,6,5,4,2,2,1,3,0,4,1,2,2,2,2,1,0
6,4,5,4,2,2,1,3,0,4,1,2,2,2,1,1,0
39,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
62,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
61,18,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
57,21,3,0,2,0,1,1,4,1,1,2,2,2,1,8,1
46,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
46,18,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
21,19,5,2,2,0,1,1,4,4,1,2,2,2,1,1,1
17,13,5,2,2,1,1,1,4,4,1,2,2,2,1,1,1
28,21,5,0,2,0,5,1,4,1,2,2,2,2,1,2,0
59,21,1,0,2,0,1,1,4,4,1,2,2,2,2,2,1
61,19,1,1,2,0,1,1,4,4,1,2,2,2,1,2,1
75,24,1,0,2,0,1,1,4,1,1,2,2,2,1,2,0
74,16,1,1,1,0,1,1,4,1,1,2,2,2,2,2,0
49,20,3,2,2,0,1,1,4,1,1,2,2,2,1,2,1
30,21,5,7,2,0,1,1,4,1,1,2,2,2,2,2,0
71,16,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
44,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
56,22,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
23,18,5,0,2,0,1,3,4,3,1,2,2,2,1,1,1
51,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
