age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27,entrepreneur,divorced,university.degree,unknown,no,no,telephone,may,thu,9,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,15,11,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,12,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
20,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,42,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,40,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,720,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,single,high.school,no,yes,yes,cellular,may,thu,10,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,management,single,university.degree,no,yes,yes,cellular,may,thu,146,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,services,married,high.school,no,yes,yes,cellular,may,thu,189,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,management,married,university.degree,no,no,no,cellular,may,thu,84,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,single,high.school,no,yes,yes,telephone,may,thu,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,182,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,admin.,single,high.school,no,yes,no,cellular,may,thu,638,1,6,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
26,student,single,unknown,no,yes,yes,cellular,may,thu,306,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,management,single,university.degree,no,yes,yes,cellular,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
26,management,single,university.degree,no,yes,no,cellular,may,thu,119,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,61,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,83,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,151,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25,services,single,high.school,no,no,no,cellular,may,thu,566,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,technician,single,basic.9y,no,no,no,cellular,may,thu,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,technician,married,basic.9y,no,no,no,cellular,may,thu,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,high.school,no,no,no,cellular,may,thu,244,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
26,management,single,university.degree,no,yes,no,cellular,may,thu,667,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
26,admin.,single,high.school,unknown,no,no,cellular,may,thu,136,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,management,single,university.degree,no,no,no,cellular,may,thu,715,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,services,single,high.school,no,yes,no,cellular,may,thu,201,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,admin.,single,high.school,no,yes,no,cellular,may,thu,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,admin.,divorced,high.school,no,no,no,cellular,may,thu,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,technician,single,professional.course,no,no,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,self-employed,single,professional.course,unknown,yes,no,cellular,may,thu,161,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,23,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,technician,single,professional.course,no,no,no,telephone,may,thu,7,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,high.school,no,yes,yes,cellular,may,thu,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,technician,single,basic.9y,no,no,no,cellular,may,thu,20,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,51,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,services,single,high.school,no,no,yes,cellular,may,thu,603,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,thu,9,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,283,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,283,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,technician,married,professional.course,no,yes,no,cellular,may,thu,341,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,102,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,267,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,143,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,technician,married,professional.course,no,yes,yes,cellular,may,thu,428,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,self-employed,single,professional.course,unknown,no,no,cellular,may,thu,561,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
32,management,single,university.degree,no,yes,no,cellular,may,thu,149,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,338,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,182,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,yes,yes,cellular,may,thu,73,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,no,no,cellular,may,thu,584,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,260,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,no,no,cellular,may,thu,185,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,no,no,cellular,may,thu,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,entrepreneur,divorced,high.school,no,yes,no,cellular,may,thu,103,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,273,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,high.school,no,no,no,cellular,may,thu,451,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,single,high.school,no,no,no,cellular,may,thu,854,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,1166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,admin.,married,high.school,no,no,yes,cellular,may,thu,7,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
26,self-employed,married,high.school,no,no,no,cellular,may,thu,159,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,services,single,high.school,no,no,no,cellular,may,thu,646,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
24,admin.,single,professional.course,no,no,no,cellular,may,thu,210,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,162,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,255,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,admin.,married,university.degree,no,yes,no,cellular,may,thu,133,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,management,married,professional.course,no,no,no,cellular,may,thu,125,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25,services,married,high.school,no,no,no,cellular,may,thu,112,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,680,1,6,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes
32,services,married,high.school,no,yes,no,cellular,may,thu,21,12,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,single,university.degree,no,no,no,cellular,may,thu,14,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,services,single,high.school,no,no,no,cellular,may,thu,243,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,single,high.school,no,yes,no,cellular,may,thu,17,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,student,single,high.school,no,no,no,cellular,may,thu,12,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,535,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,admin.,single,high.school,no,yes,no,cellular,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,single,university.degree,no,yes,no,telephone,may,thu,62,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,entrepreneur,single,university.degree,no,yes,yes,cellular,may,thu,204,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,student,unknown,basic.9y,no,no,no,cellular,may,thu,155,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,university.degree,no,no,yes,cellular,may,thu,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,management,married,professional.course,no,no,no,cellular,may,thu,578,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
23,admin.,single,high.school,no,yes,no,cellular,may,thu,258,1,10,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,married,high.school,unknown,yes,no,cellular,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
32,admin.,married,university.degree,no,no,no,cellular,may,thu,57,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,307,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
23,self-employed,single,basic.9y,no,yes,no,cellular,may,thu,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,entrepreneur,divorced,high.school,no,yes,no,cellular,may,thu,318,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,student,single,high.school,no,yes,no,cellular,may,thu,47,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,self-employed,married,high.school,no,no,no,cellular,may,thu,183,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,married,high.school,no,yes,no,cellular,may,thu,343,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,single,basic.9y,no,yes,no,telephone,may,thu,230,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,technician,single,university.degree,no,no,no,cellular,may,thu,138,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,thu,11,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,155,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,services,single,high.school,no,no,no,cellular,may,thu,47,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,technician,married,professional.course,no,yes,yes,telephone,may,thu,289,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,services,single,high.school,no,no,yes,cellular,may,thu,91,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,married,high.school,unknown,yes,no,cellular,may,thu,23,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
24,services,single,high.school,no,no,no,cellular,may,thu,524,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25,student,single,university.degree,no,no,no,telephone,may,thu,13,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,50,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,42,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,255,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,self-employed,single,university.degree,no,no,no,cellular,may,thu,334,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,1075,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
27,technician,single,high.school,no,no,no,cellular,may,thu,64,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,high.school,no,no,no,cellular,may,thu,137,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,student,single,university.degree,no,yes,no,cellular,may,thu,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,technician,single,high.school,no,no,no,cellular,may,thu,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,single,university.degree,no,yes,no,cellular,may,thu,287,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,225,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
21,student,single,high.school,no,no,no,cellular,may,thu,24,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,298,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,management,married,university.degree,no,yes,no,cellular,may,thu,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,services,single,university.degree,no,unknown,unknown,telephone,may,thu,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,married,university.degree,no,no,yes,cellular,may,thu,234,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,admin.,single,high.school,no,no,no,cellular,may,thu,797,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,419,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,married,basic.6y,no,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,high.school,no,yes,no,cellular,may,thu,30,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,135,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,high.school,no,yes,no,cellular,may,thu,97,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,married,basic.6y,no,no,no,cellular,may,thu,586,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,high.school,no,no,no,cellular,may,thu,492,1,12,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
23,blue-collar,single,basic.4y,unknown,no,yes,cellular,may,thu,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
21,admin.,single,high.school,no,no,yes,cellular,may,thu,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,management,single,university.degree,no,yes,no,telephone,may,thu,151,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,282,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,technician,single,professional.course,no,yes,no,cellular,may,thu,377,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,services,single,high.school,no,yes,no,cellular,may,thu,437,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,high.school,unknown,yes,no,cellular,may,thu,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,233,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,services,single,high.school,no,yes,no,cellular,may,thu,74,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,student,single,high.school,no,no,no,cellular,may,thu,184,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,111,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,admin.,divorced,high.school,no,yes,no,cellular,may,thu,66,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,services,divorced,high.school,no,no,no,cellular,may,thu,97,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,1020,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
25,student,single,high.school,no,yes,no,cellular,may,thu,149,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,services,divorced,high.school,no,yes,no,cellular,may,thu,202,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,management,single,university.degree,no,yes,no,telephone,may,thu,112,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,technician,married,university.degree,no,no,no,telephone,may,thu,154,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,admin.,single,high.school,no,yes,no,cellular,may,thu,337,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,high.school,unknown,no,no,cellular,may,thu,1723,1,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes
25,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,95,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,294,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,management,single,university.degree,no,no,no,cellular,may,thu,162,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,services,single,professional.course,no,yes,no,cellular,may,thu,406,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
30,technician,married,high.school,unknown,yes,no,cellular,may,thu,115,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,yes,no,cellular,may,thu,73,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,technician,married,university.degree,no,no,yes,cellular,may,thu,136,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,single,high.school,no,no,no,cellular,may,thu,138,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,services,single,high.school,no,yes,no,cellular,may,thu,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,444,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,married,professional.course,no,no,no,cellular,may,thu,466,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,married,professional.course,no,unknown,unknown,cellular,may,thu,110,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,single,university.degree,no,yes,no,cellular,may,thu,97,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,admin.,single,university.degree,no,yes,no,cellular,may,thu,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,admin.,single,high.school,no,yes,no,cellular,may,thu,150,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,services,single,university.degree,no,yes,no,cellular,may,thu,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,services,single,high.school,no,yes,no,cellular,may,thu,88,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
24,technician,single,professional.course,no,no,no,cellular,may,thu,175,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,admin.,single,high.school,no,no,no,cellular,may,thu,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,admin.,married,high.school,no,unknown,unknown,cellular,may,thu,430,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,student,single,high.school,no,unknown,unknown,cellular,may,thu,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
21,services,single,high.school,no,yes,no,cellular,may,thu,136,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,92,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
